Electrical_Load,Renewable_generation,Heat_load
10.4730852592684,35.2876106848054,18.7661937506781
10.5883299974977,39.0784056284011,20.5197321417857
10.9276789227913,44.3118678913027,25.2385131563451
11.5843647719651,47.250996157586,25.3705358166287
11.4129491438204,57.7941410829508,29.8988109989609
9.6152248479358,63.0810734399858,22.6700996963466
9.54164696069687,69.3253164378353,19.4133099569633
8.5265412360928,67.558657809098,15.837049946267
6.6880916075744,86.4977606971648,8.63468450851949
6.71186927883792,85.3693586392606,6.75423276455228
7.64003978435578,84.713790109723,4.72024996212378
7.30977143229715,97.5820060383895,2.24080755827986
7.15650551496958,98.3429084432434,0
8.09204124093917,101.318457625481,1.62630298244693
9.28410249588198,103.229199796833,3.06731593761529
9.31701863829738,120.7310575016,5.11881013563885
10.1206459867153,122.132346766557,6.67557880817065
10.0220835264983,126.263002227961,6.11958894173857
9.13692022503769,122.720611980965,6.98956905300965
9.41180076837234,128.497108376587,7.68521761027634
9.91947896897299,125.869399079541,7.62291548238824
10.8249449962016,135.093095662007,5.58706109376814
11.8342129613138,137.152400516751,3.63641055214636
11.4127228928294,136.049046740919,1.75331550294004
12.7712355363188,132.238190640235,0
12.5057404488676,132.190200113365,4.90657998489359
12.8549970971304,114.961145232539,9.34098777605743
11.9892212355805,122.272368363465,13.9270904826623
11.8491158493206,123.213838085789,19.0800368509062
13.1546433906469,133.618580348118,14.3028916386345
11.7911397450473,132.033957910763,10.4391310607538
11.9806426271251,120.959743716212,6.56756931620782
12.2904889363164,112.146736376529,1.67874370921673
11.2078331510494,123.089620888865,4.26307165271233
11.943988594167,122.509455022312,5.75310496892671
13.6543915080495,124.857862282115,8.15057381550348
11.6957447349633,97.6518131721732,11.4588679265907
13.6775688861895,101.661299190216,22.7152483049888
13.4576489175413,112.273017301248,31.2665886301004
14.734661315617,108.93668348041,45.8217823418791
14.0985419501404,97.3868617986334,52.3754690289084
16.7523337097539,87.5717873542987,61.1130306716079
17.8744644083335,89.2955778559484,71.0365239330085
20.88769658872,76.4355845859432,76.1103608936372
22.28908462832,67.0221686957887,78.7415777529342
22.0160863775855,61.3871158815088,67.9530153236533
24.0769181101247,63.9805505722809,46.9289927990802
22.5372216082569,49.9652780584417,21.3707945311287
20.5836071894936,46.8699221278339,1.29969088050327e-08
22.1155643322492,37.2437455607637,2.07355862043727
21.9382290454744,33.418581171283,4.10800756110558
23.1835941244591,27.8035401917401,5.86683948291412
23.6228795160514,22.0526229655225,7.32823574705145
23.6667393672107,16.1827322567458,7.8633506713342
22.4205936099382,11.9784189955359,8.19954035017871
20.6302725108102,8.43972710727584,8.54542569933589
19.2097786118155,5.29497374216709,8.6614389299058
19.2897218006256,2.89805686975349,9.02023543144414
19.4360314417211,0,8.90592178545729
21.2403717309011,0,8.33009366496486
22.3244382091609,0,8.8953294219679
18.0752265784305,0,9.81489406099501
18.4292297264877,0,12.3366550791949
18.9060142058504,0,12.7282231763934
15.4056381802862,0,13.8951448182496
15.9972243395524,0,12.6938511515013
14.5922865888756,0,10.648607083642
13.3499987295409,0,8.61951097036245
12.9434561993055,0,6.8580842529811
